414,414,13,17
415,411,14,16
416,407,14,17
417,402,14,17
418,440,13,18
419,432,14,18
420,436,23,17
421,456,19,17
422,470,23,17
423,450,15,16
424,453,17,16
425,419,11,16
426,417,12,16
427,404,8,16
428,416,11,16
429,400,7,16
430,413,10,16
431,406,13,17
432,382,11,17
433,379,11,17
434,398,13,17
435,374,9,17
436,346,8,16
437,370,6,16
438,373,8,16
439,403,9,16
440,380,13,16
441,407,7,17
442,411,11,17
443,397,9,17
444,441,10,17
445,405,10,16
446,422,8,16
447,422,9,16
448,402,11,16
449,378,6,16
450,379,7,16
451,391,2,16
452,383,1,16
453,373,0,16
454,374,0,16
455,379,0,16
456,383,0,16
457,395,0,16
458,396,0,16
459,396,0,16
460,415,0,16
461,415,0,16
462,415,0,16
463,415,0,16
464,415,0,16
465,415,0,16
466,415,0,16
467,415,0,16
468,415,0,16
469,415,0,16
470,415,0,16
471,415,0,16
472,415,0,16
473,415,0,16
474,415,0,16
475,415,0,16
476,415,0,16
